"noun_id";"noun";"noun_count"
5347;"sociostorcedores";2
5348;"nacao";4
5349;"pedrobernardij";1
5350;"palpite";4
5351;"palme";1
5352;"exercicios";1
5353;"ericmateus01";1
5354;"montagem";1
5355;"esquadrao";3
5356;"pedroernestors";2
5357;"la45678";1
5358;"cassiokern";1
5359;"clique";1
5360;"pares";1
5361;"espacogremista";2
5362;"geromel";2
5363;"lid";1
5364;"paranoia";1
5365;"nordeste";5
5366;"hexa";1
5367;"mizaelizidoro";1
5368;"dano";1
5369;"nacional";3
5370;"oceania";1
5371;"leicester";1
5372;"heroi";1
5373;"tete";1
5374;"ritmo";3
5375;"celio";3
5376;"desacelera";2
5377;"cartinhas";1
5378;"ferreirinha";1
5379;"raphaelphinha";1
5380;"palhinha";1
5381;"jardel";1
5382;"pele";1124
5383;"jugranjeia2";1
5384;"alvo";1
5385;"sujeito";2
5386;"matheusbarbaco";3
5387;"international";1
5388;"immortal";1
5389;"guaibaesporte";2
5390;"financas";2
5391;"velmude99";1
5392;"asneira";1
5393;"engajamento";1
5394;"copas";9
5395;"exzagueiro";2
5396;"defensor";4
5397;"bra";3
5398;"transferencia";1
5399;"fathiele";1
5400;"saimonrb";1
5401;"atacante";13
5402;"auditorio";2
5403;"iamjow";1
5404;"comparacao";6
5405;"democracia";6
5406;"escudos";1
5407;"emp";1
5408;"cortinasccp1910";5
5409;"assentos";2
5410;"contratacao";14
5411;"gre";2
5412;"timeco";3
5413;"mamadora";1
5414;"leonico";1
5415;"revanche";1
5416;"torcidas";4
5417;"misoginia";2
5418;"allex5927";2
5419;"lesoes";1
5420;"contratacoes";2
5421;"equipes";2
5422;"contraataque";1
5423;"doentti";1
5424;"pereba";1
5425;"sivasspor";1
5426;"turquia";1
5427;"heloisa";2
5428;"gozacao";1
5429;"abril";4
5430;"bucha";9
5431;"tabus";1
5432;"assintomatic";1
5433;"ahthlhehtihco";1
5434;"60x40";1
5435;"derrota";6
5436;"treinador";6
5437;"zagueiros";5
5438;"trimestre";1
5439;"roger51992021";2
5440;"semifinais";10
5441;"argentinos";7
5442;"maurocezar";3
5443;"duelos";6
5444;"tefo";1
5445;"emirados";1
5446;"russia";1
5447;"ajudinha";2
5448;"csguimaraes";1
5449;"espacos";1
5450;"goleada";3
5451;"alexcrfla";1
5452;"estrategia";2
5453;"invencibilidade";1
5454;"todosnaarena";1
5455;"gremiotimeline";3
5456;"ovelha";2
5457;"clorados";1
5458;"noites";2
5459;"salarios";6
5460;"porcentagem";2
5461;"participacao";3
5462;"preocupase";2
5463;"marcusvinixz";1
5464;"criterio";3
5465;"aleatorias";1
5466;"portoalegre24h";1
5467;"almeiddaesterr";1
5468;"cruzamento";1
5469;"newscolina";1
5470;"vitorias";13
5471;"dirigente";6
5472;"calendario";4
5473;"estadual";1
5474;"tarciso";1
5475;"sumulas";1
5476;"endinheiro";1
5477;"tarot";2
5478;"jvgandra";1
5479;"corinthiansfutsal";2
5480;"mecum";1
5481;"ananiassch";4
5482;"canarias";1
5483;"inscricao";1
5484;"cortes";2
5485;"socios";5
5486;"borrachos";1
5487;"quadro";1
5488;"barcelonaestou";1
5489;"mundial";2
5490;"aleatoria";1
5491;"cleideagrande";1
5492;"revistaforum";1
5493;"nomeacao";1
5494;"tw";1
5495;"timao";9
5496;"maldade";4
5497;"rodadas";2
5498;"tor";1
5499;"aljazeera";1
5500;"protestos";2
5501;"senegal";1
5502;"pedra";2
5503;"velandradelula";1
5504;"palmeirense";10
5505;"bolsominion";1
5506;"centralbacity";1
5507;"cambada";1
5508;"lacracao";5
5509;"rebanho";1
5510;"corneteiro";1
5511;"rombo";1
5512;"textor";1
5513;"lion";1
5514;"tona";1
5515;"clubismo";3
5516;"intervalo";1
5517;"rubronegros";1
5518;"meno";1
5519;"cortinas";3
5520;"igorg1983";1
5521;"fudidos";1
5522;"zedelivery";5
5523;"rblara375";1
5524;"nestor";1
5525;"cervero";1
5526;"musas";1
5527;"cebola";1
5528;"cebolinha";2
5529;"trio";4
5530;"vamosflamengo";1
5531;"curiosidadesbrl";3
5532;"otimismo";1
5533;"ligue";2
5534;"gremio120milsocios";1
5535;"onlydalarasilva";1
5536;"chief";5
5537;"retardado";1
5538;"inferioridade";1
5539;"fiscal";1
5540;"despesa";1
5541;"arrecadacao";1
5542;"temporadas";29
5543;"regras";1
5544;"sergioestrela";1
5545;"caca";3
5546;"sofascorebr";6
5547;"gauchao";2
5548;"catarinense";3
5549;"fobiay";1
5550;"fregues";4
5551;"55x45";2
5552;"65x35";1
5553;"http";1
5554;"colordismo1";2
5555;"hiquezoca";1
5556;"budegas";1
5557;"5acrescimo";1
5558;"quartasdefinal";2
5559;"kauabarcarol";1
5560;"smokeking22";1
5561;"vermes";2
5562;"rodvieiralves";1
5563;"bfrbielduarte";1
5564;"coincidencia";3
5565;"caraio";1
5566;"feios";2
5567;"incels";2
5568;"humorista";3
5569;"turminha";2
5570;"codazzx";1
5571;"inteira";3
5572;"thaciano";1
5573;"atividades";1
5574;"williambbruno";1
5575;"nortes";2
5576;"furtadoreporter";1
5577;"secadores";1
5578;"issonao";1
5579;"progressismo";1
5580;"fascismo";1
5581;"lalaxsz";1
5582;"hxwraf4";1
5583;"puigzanella";1
5584;"behrensreh";2
5585;"messiirei";2
5586;"camiseta";18
5587;"equipos";1
5588;"cerro";1
5589;"emelec";1
5590;"velez";1
5591;"luciomello8";2
5592;"paulista";9
5593;"centraldobrega";9
5594;"mol";2
5595;"bolanos";2
5596;"danitpsoares";1
5597;"raffagundes";2
5598;"barbaridade";2
5599;"topicos";2
5600;"colocado";2
5601;"malandro";1
5602;"qui";1
5603;"jaovitor0";1
5604;"nilso";1
5605;"fratura";1
5606;"tornozelo";1
5607;"aposentas";1
5608;"janke";1
5609;"barcos";1
5610;"palpites";4
5611;"fwyuuka";1
5612;"tiazona";1
5613;"bolsa";3
5614;"tranquilidade";2
5615;"reinaldo";1
5616;"vicios";1
5617;"joguinho";1
5618;"p10luizera";1
5619;"sardinhas";1
5620;"br";11
5621;"chief117br";2
5622;"engandrefelipe";1
5623;"11x12";1
5624;"tradicao";5
5625;"gauchos";1
5626;"jonathan1992";3
5627;"centimetros";2
5628;"profissional";2
5629;"giovaneroxo";1
5630;"tricolordaco";2
5631;"joguinhos";1
5632;"tematica";1
5633;"josantn83205568";1
5634;"lacre";4
5635;"canhao";9
5636;"extincao";1
5637;"spfc";4
5638;"prime";1
5639;"dindin";1
5640;"nona";1
5641;"sccpnews";1
5642;"tudokeyy";1
5643;"centraldakey";1
5644;"colorada";1
5645;"coberta";1
5646;"slakraiio";1
5647;"rebaixamentos";2
5648;"silvajunior";1
5649;"chicogarciaa";1
5650;"caxias";1
5651;"chape";1
5652;"reincidencia";2
5653;"atuacao";5
5654;"energica";1
5655;"rigor";2
5656;"sorriso";5
5657;"fortisssimo";1
5658;"enzoogfbpa";1
5659;"gfbpaarthur";2
5660;"true";1
5661;"campaz";2
5662;"tomersavoia";2
5663;"caioczr";1
5664;"curiosidade";5
5665;"inauguracao";1
5666;"gremiosempre";2
5667;"pouquissimo";1
5668;"edinho";2
5669;"passes";1
5670;"portaluppi";1
5671;"fluminense";6
5672;"applefiquei";1
5673;"bonitoabracei";1
5674;"hemilly";1
5675;"fotoo";1
5676;"trinco";1
5677;"professores";3
5678;"luanzal";1
5679;"adversario";6
5680;"vier";2
5681;"10x";1
5682;"brenno";1
5683;"briguinha";1
5684;"ego";1
5685;"simpraisa";3
5686;"13h";5
5687;"bergamota";1
5688;"sancqq";1
5689;"cestinha";1
5690;"tvgremio";1
5691;"resistencia";2
5692;"dudaselau7";1
5693;"estudiantes";1
5694;"centraisaopaulo";1
5695;"tolima";3
5696;"quintafeira";5
5697;"jog";3
5698;"competitividade";2
5699;"iguinz";1
5700;"ooo";1
5701;"libertadores280623";1
5702;"manual";2
5703;"tntsportsbr";3
5704;"especulacoes";2
5705;"fedor";1
5706;"cheetos";1
5707;"cueca";1
5708;"meiaidade";1
5709;"pano";4
5710;"canalha";2
5711;"loucura";7
5712;"amanda";5
5713;"aham";2
5714;"postagem";5
5715;"thonytrovao";1
5716;"mdtips";1
5717;"eduardahb";1
5718;"descontracao";2
5719;"interatividade";2
5720;"nave1964";1
5721;"gilbertojr1906";1
5722;"xenofobo";1
5723;"vinagrettes";2
5724;"argumentacao";1
5725;"marcosrlemos";1
5726;"hate";8
5727;"joweeochiclete";1
5728;"mensalidades";2
5729;"alhilal";3
5730;"corrupcao";1
5731;"melhorphodase";1
5732;"favoritismo";5
5733;"certissimo";2
5734;"generalizacoes";1
5735;"otomosirk";1
5736;"reels";1
5737;"colunistas";2
5738;"bamor";1
5739;"gazeta";1
5740;"kungfupandafan1";1
5741;"curinga";1
5742;"americamg";4
5743;"guivonb";1
5744;"andrediegues22";1
5745;"leticia";1
5746;"gazetaverdao";1
5747;"victorkaduu";1
5748;"indisciplina";1
5749;"diegostq";1
5750;"reche";1
5751;"fantasia";3
5752;"atl";3
5753;"marte";1
5754;"correio";1
5755;"intrusa";1
5756;"martinmoura";1
5757;"museugremio";2
5758;"negremio";1
5759;"ala";1
5760;"lota";1
5761;"eliassa31030829";1
5762;"gaxszito";2
5763;"sccpesmeraldo";1
5764;"whisky";1
5765;"galvanirenan";1
5766;"mascote";3
5767;"departamento";2
5768;"jogoaberto";1
5769;"luisamvstdie";1
5770;"mxrcoreuss";2
5771;"cota";6
5772;"decadas";4
5773;"lulaodamassa13";1
5774;"cuspe";2
5775;"caixas";2
5776;"gelada";2
5777;"precinho";4
5778;"colono";1
5779;"propina";2
5780;"delegacao";2
5781;"giro";4
5782;"setepeles";1
5783;"voo";2
5784;"instavelfutnn";1
5785;"brasileirao2023";1
5786;"prereservas";1
5787;"sampaionosbeats";1
5788;"bielborgesd";1
5789;"kawtterzin";1
5790;"independencia";1
5791;"anasaturnina1";1
5792;"figurante";1
5793;"southgremio";1
5794;"empecilho";1
5795;"empresario";7
5796;"negao";1
5797;"suficiente";3
5798;"drama";4
5799;"prioridade";4
5800;"terca";4
5801;"ilusao";2
5802;"giulianoreis";1
5803;"criancinha";1
5804;"arbitro";1
5805;"ldu";1
5806;"recuperacao";2
5807;"eduardayuni";1
5808;"copadobrasilcbf";2
5809;"campeoes";1
5810;"avantipalestra";1
5811;"gremistacentral";1
5812;"nantes";1
5813;"conceitos";2
5814;"culernews";2
5815;"ausencia";2
5816;"mellotalis";1
5817;"vinizzinb";1
5818;"palmeirasnos";1
5819;"athetico";1
5820;"joaovmporcher";1
5821;"leosccp";3
5822;"caldas";2
5823;"weslindinho";1
5824;"janelinha";1
5825;"abraco";2
5826;"zaga";3
5827;"promessa";3
5828;"rodrygozp";1
5829;"timecos";1
5830;"xisbento";1
5831;"divisao";4
5832;"choqueicec";1
5833;"alcance";1
5834;"metas";2
5835;"sondada";1
5836;"delirio";2
5837;"mostra";1
5838;"horizonte";1
5839;"athletico";2
5840;"recepcionalo";1
5841;"aeroporto";3
5842;"demissao";1
5843;"tremendo";1
5844;"jvjesusr";1
5845;"beirario";4
5846;"internacional";3
5847;"wsgremio";1
5848;"analistapedro";2
5849;"valleluan";1
5850;"casp";1
5851;"dirigentes";2
5852;"reidosul1";1
5853;"thacigol";1
5854;"tche";1
5855;"athlpr";1
5856;"titulojuro";1
5857;"silva1903";1
5858;"toco";1
5859;"clleitonsillva";1
5860;"catatautricolor";1
5861;"rdanonimas";2
5862;"destino";1
5863;"brfeminino";1
5864;"gremistada";1
5865;"trofeu";1
5866;"chave";4
5867;"elvisvs";1
5868;"cidmartins";2
5869;"integralismo";1
5870;"zebra";2
5871;"osmargarraffa";1
5872;"carlosromeroluz";1
5873;"pablodryszer";1
5874;"pedrohadc";1
5875;"xenofobico";1
5876;"caraaalho";1
5877;"gremioemnumeros";1
5878;"bertoglio";1
5879;"gabarito";2
5880;"andortnk";1
5881;"analfabeto";4
5882;"alexbagereal";1
5883;"90x10";1
5884;"75x25";1
5885;"50x50";1
5886;"passos";7
5887;"cuidados";9
5888;"vidinha";1
5889;"higabyss";1
5890;"favo";1
5891;"multiplataforma";1
5892;"manufatura";1
5893;"exemplos";3
5894;"escalacao";6
5895;"brandfinance";1
5896;"desfalque";1
5897;"ruptura";1
5898;"fisioterapia";1
5899;"conselheiro";2
5900;"gremiofalou";1
5901;"riccagol";1
5902;"trator";1
5903;"pelanza";1
5904;"edicao";13
5905;"bicampeonato";1
5906;"costas";4
5907;"eobielbipolar";1
5908;"profissionalismo";1
5909;"desleixo";1
5910;"palmeirasgremiocorinthians";1
5911;"bruxo";1
5912;"confraria";1
5913;"paneleiro";2
5914;"suares";1
5915;"alexanderfrc";1
5916;"leg";1
5917;"moleza";1
5918;"patch";1
5919;"highlights";1
5920;"amoreluuh";1
5921;"heltonhubscher";1
5922;"tiagok1903";1
5923;"osmarferreirad6";1
5924;"abc";1
5925;"farache";1
5926;"heyfrigo";1
5927;"luan061";1
5928;"luishenri";1
5929;"4as";1
5930;"vaicorinthians";20
5931;"gustavodillv";1
5932;"piru";2
5933;"messizinho";1
5934;"marcaosantos";1
5935;"atualidade";2
5936;"nathanzeraa00";1
5937;"sucosveganos";1
5938;"bjork";715
5939;"cuscuzero";1
5940;"layomi";2
5941;"vontadezinha";1
5942;"legado";5
5943;"designers";1
5944;"diretores";1
5945;"poetas";1
5946;"educadores";1
5947;"premios";1
5948;"ouro";9
5949;"cazuza";1
5950;"parklifedasilva";1
5951;"leobythebeach";1
5952;"sample";5
5953;"tom";11
5954;"excentricidade";1
5955;"autenticidade";1
5956;"vista";6
5957;"maxxxinefilms";1
5958;"bjorkgt";1
5959;"filtro";7
5960;"tireite";1
5961;"rim";2
5962;"rihanna";1
5963;"ferramenta";4
5964;"alma";10
5965;"pecado";2
5966;"arca";8
5967;"shygirl";2
5968;"set";15
5969;"karaoke";1
5970;"augusta";1
5971;"britney";4
5972;"heyalicehere";2
5973;"domeacefafa";1
5974;"degrade";2
5975;"chorobasico";1
5976;"soueuodouglas";1
5977;"flores";2
5978;"rupi";1
5979;"death";3
5980;"mm";3
5981;"festival";6
5982;"aumigos";1
5983;"beef";1
5984;"keane";2
5985;"pumpkins";1
5986;"millennial";1
5987;"modos";1
5988;"grimes";5
5989;"filhas";2
5990;"aii";1
5991;"hshshshahah";1
5992;"love";2
5993;"felonie";1
5994;"boquinha";1
5995;"srobbles";1
5996;"grace";1
5997;"spacedustcrust";1
5998;"medulla";6
5999;"mascaramaquiagem";1
6000;"atopos";5
6001;"fossora";3
6002;"sonoridade";5
6003;"kkk";2
6004;"bolhas";2
6005;"orquestras";1
6006;"ewanspace";1
6007;"seguranca";4
6008;"aoshjduaiodd";1
6009;"ramemes";6
6010;"gaga";5
6011;"billlieastro";1
6012;"moralesswift";1
6013;"taeyong";1
6014;"weyesincel";1
6015;"bilbbor";1
6016;"babywildest";1
6017;"sitetheweekndbr";1
6018;"primavera";25
6019;"sacrificio";1
6020;"coordenador";1
6021;"extensao";1
6022;"mamiferos";1
6023;"pesca";1
6024;"islandia";9
6025;"chamalas";1
6026;"esquisitas";1
6027;"hyperballad";4
6028;"grips";2
6029;"atrocidades";1
6030;"luciusinnox";1
6031;"paper";1
6032;"cardiallaccess";1
6033;"bardigangradio";1
6034;"paramore";3
6035;"remixes";1
6036;"rock";5
6037;"chefa";1
6038;"yer";1
6039;"lorde";17
6040;"nnnccomusic";1
6041;"avo";1
6042;"bibas";1
6043;"paulocnf";1
6044;"reporter";5
6045;"rodrigoblueice";1
6046;"cogitei2";1
6047;"florence";3
6048;"deusss";2
6049;"fpmss";1
6050;"aphex";1
6051;"ladyvvood";1
6052;"audiencia";2
6053;"they";1
6054;"pedupereira";2
6055;"yurinatorz";1
6056;"grades";1
6057;"kalorama";2
6058;"vibracoes";1
6059;"divertimentos";1
6060;"bchartsnet";1
6061;"xtina";1
6062;"itaquera";3
6063;"jxcarvlh";1
6064;"cazisucks";1
6065;"pluto";18
6066;"hungry";1
6067;"utopia";6
6068;"sirh3nry";1
6069;"viking";2
6070;"computadores";1
6071;"oportunidades";4
6072;"inteligencia";7
6073;"italiano";1
6074;"chrix";1
6075;"disponiv";1
6076;"gritinhos";1
6077;"videosdomarcus";1
6078;"hits";3
6079;"alminha";1
6080;"escuta";1
6081;"composicoes";1
6082;"samples";1
6083;"biribaxd1";1
6084;"bate";1
6085;"panela";3
6086;"tremozo";1
6087;"vulnicura";3
6088;"return";1
6089;"communistporn";1
6090;"corte";7
6091;"sussy";1
6092;"intencoes";1
6093;"goes";2
6094;"lars";2
6095;"trier";2
6096;"cabrao";1
6097;"pavilhao";1
6098;"duartesalf";1
6099;"shit";1
6100;"cadafi";1
6101;"montes";2
6102;"seguimores";1
6103;"thesugarcvbes";2
6104;"kaulitz";1
6105;"afemgyu";1
6106;"kiwiatz";1
6107;"hausofelliott";1
6108;"explosao";2
6109;"melanie";6
6110;"baixinhos";1
6111;"shitpost";1
6112;"salaminhoss";1
6113;"espiritos";1
6114;"aquarizudo";1
6115;"sevdaliza";3
6116;"tacaca";1
6117;"descartes";1
6118;"saia";2
6119;"compos";1
6120;"oiee";1
6121;"vittsnowsszsss";1
6122;"favs";3
6123;"jkseill";1
6124;"confirmadissima";1
6125;"pavor";1
6126;"sigilo";1
6127;"charli";4
6128;"mitski";9
6129;"compositoras";1
6130;"brasiu";1
6131;"fiona";9
6132;"face";5
6133;"lulfsilipe";1
6134;"alunas";1
6135;"last";3
6136;"scrobbles";1
6137;"mstrmndxcx13";1
6138;"centavo";1
6139;"decada";2
6140;"ave";3
6141;"lama";1
6142;"tame";1
6143;"mona";3
6144;"trambiqueira";1
6145;"caixadoremedios";1
6146;"sitebjorkbrasil";1
6147;"conflito";1
6148;"argumentos";5
6149;"batuque";1
6150;"recomendados";1
6151;"stalker";2
6152;"xordel";2
6153;"aki";1
6154;"hmadedynamite";1
6155;"cartela";2
6156;"zolpidem";1
6157;"tubo";1
6158;"folha";4
6159;"bananeira";1
6160;"djavan";1
6161;"oii";1
6162;"pessoalzinho";1
6163;"thunderbolt";1
6164;"belasque";1
6165;"mundinho";3
6166;"branca";3
6167;"selena";2
6168;"coitada";2
6169;"ariianasza";1
6170;"dai";1
6171;"oxytocin";1
6172;"rare";1
6173;"descarte";1
6174;"paganpoetryyy";1
6175;"escandi";1
6176;"rosikdela";1
6177;"biophillia";1
6178;"prenuncio";1
6179;"drones";1
6180;"coachella";1
6181;"orkestral";1
6182;"redmoonkali";1
6183;"gorda";1
6184;"sourcotton";1
6185;"fandons";1
6186;"santa";1
6187;"gotciouds";1
6188;"tankar";1
6189;"becks";1
6190;"pataquada";2
6191;"clubshymix";1
6192;"travis";4
6193;"astroworld";2
6194;"bangu";1
6195;"piscaboga";1
6196;"omg";2
6197;"hater";4
6198;"weve";1
6199;"garageband";1
6200;"autoelogio";1
6201;"llame";1
6202;"piu";1
6203;"marciaclne";1
6204;"carminabaranga";1
6205;"ecobag";2
6206;"vans";1
6207;"marrento";8
6208;"irmas";2
6209;"i4focalors";1
6210;"vc";1
6211;"odior";1
6212;"cunitta";1
6213;"fernandosdsj";1
6214;"favela";5
6215;"noirgirlhotel";1
6216;"brankkkos";1
6217;"midnights";1
6218;"duti";1
6219;"nana";1
6220;"3a";1
6221;"strike";1
6222;"starbound";1
6223;"porradeiro";1
6224;"x3reca";1
6225;"chp";1
6226;"ateuagnostico";1
6227;"onlyoneof";1
6228;"casier";1
6229;"pedroprogresso";1
6230;"bnflowwer";1
6231;"rodsknife";2
6232;"t13";2
6233;"dariofonseca";1
6234;"thegirlthegreen";1
6235;"patroa";2
6236;"cadelas";1
6237;"categoria";4
6238;"fotografia";1
6239;"patry4u";1
6240;"ruan";1
6241;"bebe";2
6242;"etarismo";1
6243;"carpet";1
6244;"esquerdantina";1
6245;"marxismoleninismo";1
6246;"furacao";1
6247;"exterior";1
6248;"sarradinha";1
6249;"newwavedeepcuts";1
6250;"cacar";1
6251;"baleia";1
6252;"infinitasemiose";1
6253;"ovule";1
6254;"badsista";2
6255;"reykjavik";3
6256;"baladinha";1
6257;"discos";4
6258;"lineup";1
6259;"industria";6
6260;"compositores";1
6261;"questionamento";2
6262;"feedmegrapes";1
6263;"cybiko2000";1
6264;"gusss333";3
6265;"jlz";4
6266;"bonekinha";1
6267;"funkeiro";1
6268;"acontecimento";2
6269;"sailorbiophilia";1
6270;"arcamami";1
6271;"teto";4
6272;"moraxismo";1
6273;"kendal";1
6274;"gatas";1
6275;"cariucha";1
6276;"rosalia";2
6277;"ebony";1
6278;"slipmami";1
6279;"m4iruu";1
6280;"leonardugarcez";1
6281;"produtora";2
6282;"destruidor";2
6283;"kiiierbea";1
6284;"orquestra";3
6285;"geracoes";1
6286;"ambeesspace";2
6287;"jazz";1
6288;"sepa";1
6289;"momentoisso";1
6290;"nova";1
6291;"mamis";1
6292;"igrejinha";1
6293;"simeuquerodormi";1
6294;"ep";14
6295;"andaflower";1
6296;"djs";3
6297;"welchbrazil";1
6298;"mamba";2
6299;"vinhalduty";1
6300;"maqtheus";1
6301;"albums";2
6302;"gabvoss";1
6303;"tanko";2
6304;"veia";5
6305;"bpm";1
6306;"willianlemos";1
6307;"formulas";1
6308;"engracada";1
6309;"ferida";1
6310;"afetos";1
6311;"ultramoon13";1
6312;"ldrblooms";5
6313;"criminosa";1
6314;"engual";1
6315;"sound";6
6316;"orra";1
6317;"apice";2
6318;"homogenyc";3
6319;"users";1
6320;"produce";1
6321;"pulledbjyork";2
6322;"besouro";1
6323;"philza";1
6324;"gabluel";1
6325;"escuro";2
6326;"musiquinha";2
6327;"portishead";1
6328;"agronegocio";1
6329;"arquetipo";1
6330;"bbd";1
6331;"saerasulli";1
6332;"rolez";1
6333;"disco";11
6334;"aspetos";2
6335;"notget";1
6336;"intervalos";1
6337;"trechos";3
6338;"picole";1
6339;"supernatural";1
6340;"americanas";1
6341;"experimental";1
6342;"default";1
6343;"raba";2
6344;"agenda";2
6345;"oportunjdade";1
6346;"lux";1
6347;"femboy";1
6348;"match";1
6349;"rostro";1
6350;"sotaque";1
6351;"morto";1
6352;"oyureh";1
6353;"lousaintjou";1
6354;"apreco";1
6355;"rubendelrey28";1
6356;"idc";1
6357;"jiotaillred";1
6358;"swftangel";1
6359;"reputation";1
6360;"honeymoon";1
6361;"favoritas";2
6362;"nicho";4
6363;"quantidade";4
6364;"floresta";2
6365;"venuscomobofe";1
6366;"zig";1
6367;"hive";1
6368;"mauadgui";1
6369;"losetoshi";1
6370;"baa";1
6371;"bee";1
6372;"islandes";1
6373;"rainingday929";3
6374;"ilha";1
6375;"osiasoasis";1
6376;"mendiga";1
6377;"palacio";1
6378;"suicinivismynm";1
6379;"enjoy";2
6380;"sincope";2
6381;"lolo";1
6382;"rainha";4
6383;"quexquisitaa";1
6384;"islandesa";1
6385;"qqr";1
6386;"churreco";1
6387;"favorita";3
6388;"ost";1
6389;"fabrica";2
6390;"fodstica";1
6391;"rinha";1
6392;"esgoto";1
6393;"kali";1
6394;"twigs";1
6395;"robyn";1
6396;"kim";1
6397;"vesper";1
6398;"travessia";3
6399;"rinasawayamabr";1
6400;"frosti";2
6401;"fada";3
6402;"psicologo";1
6403;"peixonautico";1
6404;"sintk";1
6405;"excecao";2
6406;"pangea";1
6407;"headphones";1
6408;"absurdian";1
6409;"leochihiro";1
6410;"olhaabanks";1
6411;"entranomeublog";1
6412;"abreviacao";1
6413;"possibly";1
6414;"postn";1
6415;"coccon";1
6416;"componente";1
6417;"review";2
6418;"relisten";1
6419;"votacao";3
6420;"obrasprimas";1
6421;"somentesurto";1
6422;"titas";1
6423;"telvangelism";1
6424;"tedio";1
6425;"televisao";2
6426;"batidao";2
6427;"spamma";1
6428;"gif";2
6429;"xnextlevelpedro";1
6430;"dudxynham";1
6431;"breakcore";1
6432;"atelie";1
6433;"radiohead";3
6434;"assi";1
6435;"tiovictor";1
6436;"pdalm";2
6437;"nn";4
6438;"poota";1
6439;"calcinha";1
6440;"alejandro206891";2
6441;"edhdex";4
6442;"microbiologia";1
6443;"virus";2
6444;"body";2
6445;"vey";1
6446;"ancestors";1
6447;"kylie";2
6448;"japonesas";1
6449;"serasa";1
6450;"delirios";1
6451;"esquizofrenia";1
6452;"desrespeito";2
6453;"costavitorjoao";3
6454;"mdnaisiconic";1
6455;"frame";1
6456;"katya";3
6457;"profetaargen";1
6458;"expectogomes";1
6459;"breakcorejr";1
6460;"blackface";2
6461;"bongada";1
6462;"presidenta";2
6463;"tatuagem";5
6464;"sawayamasz";1
6465;"fotografo";1
6466;"tweetar";1
6467;"twicemijo";1
6468;"moda";5
6469;"barulheira";1
6470;"serhumaninho";1
6471;"metacritic";1
6472;"descarrego";1
6473;"gordofobia";1
6474;"vinda";1
6475;"mxxgirll";3
6476;"explicacoes";1
6477;"produtor";1
6478;"kadamba";2
6479;"falecimento";1
6480;"bside";1
6481;"isobel";2
6482;"situacoes";5
6483;"labios";5
6484;"badromxnce";1
6485;"amschelkavka";1
6486;"tove";1
6487;"lo";1
6488;"suena";1
6489;"fudida";1
6490;"honra";2
6491;"gfriend";1
6492;"conhecimentos";1
6493;"rexha";1
6494;"halle";1
6495;"gabrielrenne";1
6496;"manas";1
6497;"replay";1
6498;"minho";1
6499;"pilula";1
6500;"hikkisx";1
6501;"felpsmarre";1
6502;"razao";5
6503;"kakakka";1
6504;"anacronices";1
6505;"vroomhirai";1
6506;"grammys";1
6507;"mi";3
6508;"temporarias";1
6509;"musicasvideos";1
6510;"residencia";1
6511;"jaeminpinto";1
6512;"brnthiswayy";1
6513;"oscilacao";1
6514;"tchucas";1
6515;"rterraria";1
6516;"almas";1
6517;"bjorkvaca";2
6518;"rockeletronicalofi";1
6519;"transtornada";1
6520;"matrix";1
6521;"arabe";1
6522;"velha";2
6523;"pfp";1
6524;"saturnodesaia";1
6525;"javierscottt";1
6526;"perturbacao";3
6527;"fungos";1
6528;"rostros";1
6529;"irene";2
6530;"cds";3
6531;"segureiii";1
6532;"paginas";3
6533;"crises";1
6534;"bonus";3
6535;"bsides";1
6536;"juntas";3
6537;"gritaria";1
6538;"90s";1
6539;"baladas";1
6540;"expert";1
6541;"baticao";1
6542;"panelas";1
6543;"carranca";1
6544;"ipad";1
6545;"hugolokabrenna";1
6546;"lucasennes";1
6547;"scaramanga";1
6548;"sarausten";1
6549;"sigur";1
6550;"pesadelos";1
6551;"primo";1
6552;"esquizo";1
6553;"stalke";1
6554;"correios";1
6555;"antigas";1
6556;"basicos";1
6557;"eletronica";1
6558;"bodega";1
6559;"cook";1
6560;"leonalles1";1
6561;"vinideazevedo";1
6562;"pesadelo";5
6563;"iggy";1
6564;"raiohead";1
6565;"corno";2
6566;"kbohls";1
6567;"nword";1
6568;"entrevistas";1
6569;"histerica";1
6570;"whitney";1
6571;"beto";1
6572;"premio";5
6573;"cannes";1
6574;"meados";1
6575;"lordecharts01";1
6576;"pros";2
6577;"singles";1
6578;"tp";1
6579;"picsarts";1
6580;"picsart";1
6581;"caralhos";1
6582;"musicpromos";4
6583;"takeunicorn";1
6584;"gatamiseravel";1
6585;"primy";1
6586;"migueldeathgrip";1
6587;"gangrena";1
6588;"maulltt";1
6589;"mainstream";2
6590;"fatidica";2
6591;"piadolas";1
6592;"terminal";1
6593;"comidinha";1
6594;"contrapartida";1
6595;"poorrra";1
6596;"hmmm";2
6597;"r17390";2
6598;"cinnamowony";1
6599;"vovo";3
6600;"alternativo";3
6601;"strings";1
6602;"quarteto";1
6603;"cordas";1
6604;"demo";1
6605;"things";1
6606;"roots";1
6607;"sisters";1
6608;"caracteristicas";1
6609;"aoh";1
6610;"euforia";1
6611;"arrebatamento";1
6612;"entusiasmo";1
6613;"baekyuumi";1
6614;"lillia";2
6615;"enfase";1
6616;"llo";1
6617;"tuit";1
